,file,status
173,yawning_sunglasses6343.jpg,ok
174,sunglasses_corregido8254.jpg,ok
175,noglasses_corregido7566.jpg,ok
176,yawning_nightglasses3869.jpg,ok
177,yawning_noglasses6813.jpg,ok
178,yawning_night_noglasses1048.jpg,ok
179,yawning_noglasses6738.jpg,ok
180,yawning_noglasses7887.jpg,ok
181,nightglasses_corregido8209.jpg,ok
182,yawning_sunglasses5787.jpg,ok
183,yawning_night_noglasses8856.jpg,ok
184,yawning_noglasses4008.jpg,ok
185,yawning_glasses1527.jpg,ok
186,yawning_noglasses8506.jpg,ok
187,yawning_glasses6499.jpg,ok
188,sunglasses_corregido11579.jpg,ok
189,yawning_night_noglasses8813.jpg,ok
190,yawning_noglasses669.jpg,ok
191,glasses_corregido7970.jpg,ok
192,yawning_sunglasses807.jpg,ok
193,nightglasses_corregido10243.jpg,ok
194,yawning_glasses3161.jpg,ok
195,nightglasses_corregido7542.jpg,ok
196,yawning_sunglasses853.jpg,ok
197,glasses_corregido7797.jpg,ok
198,yawning_nightglasses7776.jpg,ok
199,yawning_noglasses7836.jpg,ok
200,yawning_glasses3766.jpg,ok
201,yawning_sunglasses6959.jpg,ok
202,nightglasses_corregido9570.jpg,ok
203,yawning_sunglasses6298.jpg,ok
204,yawning_glasses2613.jpg,ok
205,yawning_glasses7069.jpg,ok
206,noglasses_corregido8475.jpg,ok
207,nightglasses_corregido10163.jpg,ok
208,yawning_sunglasses2527.jpg,ok
209,yawning_night_noglasses3812.jpg,ok
210,sunglasses_corregido7934.jpg,ok
211,glasses_corregido9348.jpg,ok
212,yawning_noglasses6214.jpg,ok
213,noglasses_corregido8119.jpg,ok
214,yawning_noglasses6835.jpg,ok
215,sunglasses_corregido7683.jpg,ok
216,yawning_glasses7024.jpg,ok
217,yawning_noglasses1764.jpg,ok
218,yawning_glasses8670.jpg,ok
219,noglasses_corregido9117.jpg,ok
220,yawning_night_noglasses8802.jpg,ok
221,yawning_nightglasses7228.jpg,ok
222,yawning_nightglasses5026.jpg,ok
223,yawning_glasses8116.jpg,ok
224,glasses_corregido10551.jpg,ok
225,yawning_glasses8159.jpg,ok
226,yawning_sunglasses2453.jpg,ok
227,sunglasses_corregido8161.jpg,ok
228,sunglasses_corregido11043.jpg,ok
229,glasses_corregido7619.jpg,ok
230,yawning_glasses7095.jpg,ok
231,nightglasses_corregido8215.jpg,ok
232,yawning_glasses9800.jpg,ok
233,glasses_corregido7954.jpg,ok
234,yawning_sunglasses6957.jpg,ok
235,nightglasses_corregido8208.jpg,ok
236,noglasses_corregido7265.jpg,ok
237,yawning_noglasses9059.jpg,ok
238,yawning_glasses9245.jpg,ok
239,nightglasses_corregido11323.jpg,ok
240,sunglasses_corregido7471.jpg,ok
241,night_noglasses_corregido8315.jpg,ok
242,noglasses_corregido8007.jpg,ok
243,sunglasses_corregido7922.jpg,ok
244,noglasses_corregido7659.jpg,ok
245,sunglasses_corregido8707.jpg,ok
246,yawning_nightglasses8867.jpg,ok
247,yawning_noglasses7857.jpg,ok
248,yawning_sunglasses6332.jpg,ok
249,nightglasses_corregido8984.jpg,ok
250,yawning_nightglasses7268.jpg,ok
251,glasses_corregido8168.jpg,ok
252,yawning_nightglasses9444.jpg,ok
253,yawning_night_noglasses8811.jpg,ok
254,glasses_corregido11076.jpg,ok
255,nightglasses_corregido7543.jpg,ok
256,glasses_corregido7612.jpg,ok
257,yawning_glasses6498.jpg,ok
258,night_noglasses_corregido10681.jpg,ok
259,sunglasses_corregido7481.jpg,ok
260,yawning_noglasses5099.jpg,ok
261,sunglasses_corregido11584.jpg,ok
262,noglasses_corregido7574.jpg,ok
263,yawning_glasses5932.jpg,ok
264,noglasses_corregido7564.jpg,ok
265,night_noglasses_corregido8330.jpg,ok
266,noglasses_corregido8005.jpg,ok
267,yawning_glasses4265.jpg,ok
268,yawning_nightglasses8915.jpg,ok
269,yawning_glasses1014.jpg,ok
270,night_noglasses_corregido10150.jpg,ok
271,night_noglasses_corregido7817.jpg,ok
272,nightglasses_corregido10165.jpg,ok
273,yawning_nightglasses7759.jpg,ok
274,sunglasses_corregido7933.jpg,ok
275,yawning_glasses6541.jpg,ok
276,yawning_nightglasses6108.jpg,ok
277,yawning_glasses9799.jpg,ok
278,night_noglasses_corregido8191.jpg,ok
279,night_noglasses_corregido7258.jpg,ok
280,nightglasses_corregido11324.jpg,ok
281,sunglasses_corregido8255.jpg,ok
282,yawning_noglasses1172.jpg,ok
283,yawning_nightglasses7266.jpg,ok
284,glasses_corregido12037.jpg,ok
285,noglasses_corregido7571.jpg,ok
286,yawning_glasses4231.jpg,ok
287,yawning_night_noglasses8826.jpg,ok
288,sunglasses_corregido10953.jpg,ok
289,night_noglasses_corregido7736.jpg,ok
290,yawning_glasses8185.jpg,ok
291,glasses_corregido12043.jpg,ok
292,yawning_glasses7040.jpg,ok
293,sunglasses_corregido11032.jpg,ok
294,yawning_glasses972.jpg,ok
295,yawning_nightglasses9478.jpg,ok
296,sunglasses_corregido7372.jpg,ok
297,noglasses_corregido8019.jpg,ok
298,glasses_corregido7706.jpg,ok
299,yawning_nightglasses7803.jpg,ok
300,yawning_sunglasses9113.jpg,ok
301,yawning_nightglasses8908.jpg,ok
302,yawning_glasses9263.jpg,ok
303,yawning_noglasses7374.jpg,ok
304,yawning_sunglasses8083.jpg,ok
305,yawning_glasses7039.jpg,ok
306,sunglasses_corregido7784.jpg,ok
307,yawning_night_noglasses4957.jpg,ok
308,yawning_glasses7124.jpg,ok
309,yawning_night_noglasses7709.jpg,ok
310,yawning_nightglasses7773.jpg,ok
311,yawning_sunglasses4707.jpg,ok
312,yawning_glasses8209.jpg,ok
313,yawning_noglasses4572.jpg,ok
314,yawning_sunglasses9184.jpg,ok
315,sunglasses_corregido8127.jpg,ok
316,yawning_nightglasses6120.jpg,ok
317,yawning_glasses1013.jpg,ok
318,sunglasses_corregido11042.jpg,ok
319,yawning_nightglasses6125.jpg,ok
320,yawning_noglasses1170.jpg,ok
321,night_noglasses_corregido10680.jpg,ok
322,noglasses_corregido7768.jpg,ok
323,yawning_glasses9277.jpg,ok
324,yawning_noglasses1256.jpg,ok
325,night_noglasses_corregido7732.jpg,ok
326,sunglasses_corregido11496.jpg,ok
327,noglasses_corregido10334.jpg,ok
328,yawning_night_noglasses7150.jpg,ok
329,yawning_sunglasses5317.jpg,ok
330,yawning_glasses9300.jpg,ok
331,yawning_noglasses2361.jpg,ok
332,noglasses_corregido10854.jpg,ok
333,yawning_night_noglasses8840.jpg,ok
334,nightglasses_corregido10160.jpg,ok
335,night_noglasses_corregido7985.jpg,ok
336,yawning_night_noglasses4378.jpg,ok
337,yawning_night_noglasses6591.jpg,ok
338,yawning_night_noglasses8270.jpg,ok
339,yawning_noglasses6210.jpg,ok
340,sunglasses_corregido8604.jpg,ok
341,yawning_noglasses3937.jpg,ok
342,yawning_glasses4321.jpg,ok
343,sunglasses_corregido9238.jpg,ok
344,yawning_noglasses9522.jpg,ok
345,yawning_sunglasses6988.jpg,ok
346,yawning_sunglasses1308.jpg,ok
347,night_noglasses_corregido10099.jpg,ok
348,yawning_noglasses2897.jpg,ok
349,yawning_night_noglasses7729.jpg,ok
350,yawning_noglasses3990.jpg,ok
351,yawning_glasses9261.jpg,ok
352,sunglasses_corregido7482.jpg,ok
353,yawning_sunglasses6920.jpg,ok
354,yawning_nightglasses6134.jpg,ok
355,yawning_noglasses9551.jpg,ok
356,noglasses_corregido11387.jpg,ok
357,yawning_glasses6000.jpg,ok
358,yawning_glasses9264.jpg,ok
359,yawning_night_noglasses7730.jpg,ok
360,night_noglasses_corregido7446.jpg,ok
361,sunglasses_corregido11488.jpg,ok
362,noglasses_corregido7910.jpg,ok
363,nightglasses_corregido8370.jpg,ok
364,yawning_sunglasses9670.jpg,ok
365,yawning_sunglasses6947.jpg,ok
366,noglasses_corregido11974.jpg,ok
367,yawning_glasses7067.jpg,ok
368,yawning_sunglasses6386.jpg,ok
369,yawning_night_noglasses534.jpg,ok
370,yawning_nightglasses4433.jpg,ok
371,yawning_noglasses6268.jpg,ok
372,yawning_noglasses2896.jpg,ok
373,yawning_sunglasses3529.jpg,ok
374,glasses_corregido11748.jpg,ok
375,yawning_noglasses8425.jpg,ok
376,noglasses_corregido7559.jpg,ok
377,yawning_nightglasses8883.jpg,ok
378,glasses_corregido12065.jpg,ok
379,sunglasses_corregido11020.jpg,ok
380,nightglasses_corregido8369.jpg,ok
381,glasses_corregido10634.jpg,ok
382,yawning_glasses2569.jpg,ok
383,yawning_noglasses5124.jpg,ok
384,yawning_sunglasses4756.jpg,ok
385,noglasses_corregido8523.jpg,ok
386,yawning_sunglasses5212.jpg,ok
387,night_noglasses_corregido8318.jpg,ok
388,yawning_sunglasses4169.jpg,ok
389,glasses_corregido7798.jpg,ok
390,night_noglasses_corregido8894.jpg,ok
391,yawning_glasses2624.jpg,ok
392,yawning_glasses5951.jpg,ok
393,yawning_noglasses6735.jpg,ok
394,glasses_corregido11647.jpg,ok
395,noglasses_corregido11899.jpg,ok
396,night_noglasses_corregido7321.jpg,ok
397,yawning_sunglasses2521.jpg,ok
398,yawning_sunglasses4736.jpg,ok
399,yawning_nightglasses7777.jpg,ok
400,yawning_glasses975.jpg,ok
401,yawning_noglasses6791.jpg,ok
402,yawning_sunglasses2531.jpg,ok
403,yawning_glasses7630.jpg,ok
404,yawning_noglasses7349.jpg,ok
405,noglasses_corregido8228.jpg,ok
406,yawning_nightglasses9474.jpg,ok
407,noglasses_corregido11896.jpg,ok
408,nightglasses_corregido7539.jpg,ok
409,night_noglasses_corregido9429.jpg,ok
410,night_noglasses_corregido8070.jpg,ok
411,yawning_sunglasses9163.jpg,ok
412,night_noglasses_corregido7638.jpg,ok
413,yawning_glasses5455.jpg,ok
414,yawning_noglasses9053.jpg,ok
415,yawning_noglasses9036.jpg,ok
416,yawning_noglasses6164.jpg,ok
417,yawning_nightglasses6694.jpg,ok
418,noglasses_corregido9124.jpg,ok
419,sunglasses_corregido7611.jpg,ok
420,yawning_glasses5432.jpg,ok
421,noglasses_corregido7556.jpg,ok
422,yawning_noglasses9613.jpg,ok
423,yawning_night_noglasses3825.jpg,ok
424,glasses_corregido7623.jpg,ok
425,yawning_noglasses6220.jpg,ok
426,yawning_sunglasses8063.jpg,ok
427,yawning_noglasses2379.jpg,ok
428,yawning_noglasses5167.jpg,ok
429,yawning_noglasses8427.jpg,ok
430,night_noglasses_corregido11795.jpg,ok
431,yawning_night_noglasses4958.jpg,ok
432,yawning_nightglasses7238.jpg,ok
433,yawning_glasses8754.jpg,ok
434,yawning_noglasses6264.jpg,ok
435,yawning_noglasses6238.jpg,ok
436,yawning_noglasses9517.jpg,ok
437,nightglasses_corregido8086.jpg,ok
438,yawning_sunglasses9646.jpg,ok
439,yawning_nightglasses6655.jpg,ok
440,yawning_noglasses6187.jpg,ok
441,noglasses_corregido9039.jpg,ok
442,yawning_glasses4257.jpg,ok
443,yawning_night_noglasses3815.jpg,ok
444,yawning_glasses8713.jpg,ok
445,yawning_nightglasses3899.jpg,ok
446,noglasses_corregido11406.jpg,ok
447,yawning_nightglasses7229.jpg,ok
448,yawning_glasses4323.jpg,ok
449,yawning_noglasses7397.jpg,ok
450,yawning_glasses7121.jpg,ok
451,nightglasses_corregido8088.jpg,ok
452,yawning_noglasses5094.jpg,ok
453,nightglasses_corregido8362.jpg,ok
454,yawning_glasses4268.jpg,ok
455,glasses_corregido11646.jpg,ok
456,sunglasses_corregido8705.jpg,ok
457,night_noglasses_corregido8316.jpg,ok
458,yawning_sunglasses9672.jpg,ok
459,yawning_sunglasses5865.jpg,ok
460,yawning_sunglasses384.jpg,ok
461,yawning_noglasses9002.jpg,ok
462,yawning_sunglasses8008.jpg,ok
463,nightglasses_corregido7648.jpg,ok
464,yawning_nightglasses3868.jpg,ok
465,yawning_sunglasses4709.jpg,ok
466,yawning_noglasses6211.jpg,ok
467,noglasses_corregido8115.jpg,ok
468,yawning_sunglasses2530.jpg,ok
469,yawning_glasses7607.jpg,ok
470,yawning_sunglasses7979.jpg,ok
471,yawning_noglasses5076.jpg,ok
472,yawning_sunglasses8039.jpg,ok
473,night_noglasses_corregido8078.jpg,ok
474,yawning_noglasses6741.jpg,ok
475,yawning_sunglasses1997.jpg,ok
476,glasses_corregido7964.jpg,ok
477,yawning_sunglasses8540.jpg,ok
478,yawning_sunglasses4129.jpg,ok
479,yawning_glasses6497.jpg,ok
480,yawning_night_noglasses1069.jpg,ok
481,yawning_sunglasses2454.jpg,ok
482,yawning_sunglasses801.jpg,ok
483,yawning_night_noglasses5475.jpg,ok
484,yawning_night_noglasses549.jpg,ok
485,yawning_nightglasses6082.jpg,ok
486,night_noglasses_corregido11183.jpg,ok
487,glasses_corregido7629.jpg,ok
488,night_noglasses_corregido7315.jpg,ok
489,yawning_sunglasses4170.jpg,ok
490,yawning_noglasses5719.jpg,ok
491,yawning_noglasses8423.jpg,ok
492,yawning_glasses8180.jpg,ok
493,yawning_night_noglasses1607.jpg,ok
494,yawning_glasses6495.jpg,ok
495,yawning_glasses7564.jpg,ok
496,yawning_noglasses212.jpg,ok
497,sunglasses_corregido7690.jpg,ok
498,nightglasses_corregido11889.jpg,ok
499,glasses_corregido7417.jpg,ok
500,yawning_sunglasses6986.jpg,ok
501,noglasses_corregido11970.jpg,ok
502,sunglasses_corregido9245.jpg,ok
503,yawning_sunglasses6941.jpg,ok
504,night_noglasses_corregido8080.jpg,ok
505,yawning_sunglasses6301.jpg,ok
506,yawning_glasses7020.jpg,ok
507,glasses_corregido7703.jpg,ok
508,noglasses_corregido8471.jpg,ok
509,yawning_nightglasses7247.jpg,ok
510,sunglasses_corregido11539.jpg,ok
511,glasses_corregido7700.jpg,ok
512,night_noglasses_corregido8073.jpg,ok
513,yawning_night_noglasses6054.jpg,ok
514,yawning_glasses4225.jpg,ok
515,yawning_night_noglasses5476.jpg,ok
516,noglasses_corregido8105.jpg,ok
517,glasses_corregido7795.jpg,ok
518,yawning_glasses4271.jpg,ok
519,glasses_corregido8312.jpg,ok
520,glasses_corregido11649.jpg,ok
521,yawning_night_noglasses8828.jpg,ok
522,yawning_sunglasses5764.jpg,ok
523,yawning_noglasses6837.jpg,ok
524,yawning_glasses3097.jpg,ok
525,yawning_nightglasses8885.jpg,ok
526,yawning_sunglasses1378.jpg,ok
527,yawning_noglasses7835.jpg,ok
528,yawning_sunglasses4078.jpg,ok
529,glasses_corregido7628.jpg,ok
530,yawning_night_noglasses553.jpg,ok
531,yawning_glasses2102.jpg,ok
532,yawning_noglasses6158.jpg,ok
533,yawning_sunglasses2445.jpg,ok
534,yawning_nightglasses4459.jpg,ok
535,sunglasses_corregido11548.jpg,ok
536,glasses_corregido7398.jpg,ok
537,glasses_corregido7971.jpg,ok
538,yawning_nightglasses2763.jpg,ok
539,glasses_corregido12150.jpg,ok
540,sunglasses_corregido8144.jpg,ok
541,yawning_glasses9879.jpg,ok
542,yawning_night_noglasses1630.jpg,ok
543,yawning_noglasses8504.jpg,ok
544,noglasses_corregido10320.jpg,ok
545,yawning_sunglasses4760.jpg,ok
546,glasses_corregido7696.jpg,ok
547,yawning_glasses5976.jpg,ok
548,glasses_corregido7625.jpg,ok
549,yawning_noglasses6242.jpg,ok
550,yawning_glasses1008.jpg,ok
551,yawning_noglasses6205.jpg,ok
552,yawning_noglasses8474.jpg,ok
553,night_noglasses_corregido7980.jpg,ok
554,yawning_glasses5999.jpg,ok
555,nightglasses_corregido8945.jpg,ok
556,yawning_sunglasses6942.jpg,ok
557,glasses_corregido11755.jpg,ok
558,yawning_sunglasses8035.jpg,ok
559,yawning_sunglasses9693.jpg,ok
560,night_noglasses_corregido7894.jpg,ok
561,yawning_sunglasses5276.jpg,ok
562,yawning_sunglasses3528.jpg,ok
563,yawning_noglasses8478.jpg,ok
564,yawning_glasses2105.jpg,ok
565,yawning_nightglasses6641.jpg,ok
566,yawning_glasses8752.jpg,ok
567,sunglasses_corregido7582.jpg,ok
568,yawning_sunglasses6922.jpg,ok
569,yawning_sunglasses2472.jpg,ok
570,yawning_noglasses6761.jpg,ok
571,yawning_glasses9247.jpg,ok
572,yawning_nightglasses3344.jpg,ok
573,yawning_glasses7096.jpg,ok
574,night_noglasses_corregido7727.jpg,ok
575,yawning_sunglasses8544.jpg,ok
576,yawning_glasses7052.jpg,ok
577,yawning_noglasses673.jpg,ok
578,glasses_corregido7973.jpg,ok
579,sunglasses_corregido8259.jpg,ok
580,nightglasses_corregido8222.jpg,ok
581,night_noglasses_corregido10149.jpg,ok
582,yawning_noglasses9024.jpg,ok
583,yawning_sunglasses2477.jpg,ok
584,yawning_glasses1466.jpg,ok
585,sunglasses_corregido8708.jpg,ok
586,yawning_glasses2618.jpg,ok
587,yawning_noglasses6847.jpg,ok
588,yawning_nightglasses7219.jpg,ok
589,yawning_glasses9844.jpg,ok
590,night_noglasses_corregido9472.jpg,ok
591,yawning_nightglasses7778.jpg,ok
592,yawning_night_noglasses6577.jpg,ok
593,yawning_noglasses6267.jpg,ok
594,yawning_sunglasses6968.jpg,ok
595,noglasses_corregido9047.jpg,ok
596,sunglasses_corregido11553.jpg,ok
597,yawning_night_noglasses1655.jpg,ok
598,sunglasses_corregido8247.jpg,ok
599,yawning_noglasses8969.jpg,ok
600,yawning_sunglasses9197.jpg,ok
601,yawning_glasses2048.jpg,ok
602,yawning_nightglasses5573.jpg,ok
603,yawning_sunglasses1312.jpg,ok
604,nightglasses_corregido8989.jpg,ok
605,yawning_sunglasses9204.jpg,ok
606,yawning_nightglasses5004.jpg,ok
607,yawning_glasses2049.jpg,ok
608,noglasses_corregido8230.jpg,ok
609,yawning_nightglasses2234.jpg,ok
610,nightglasses_corregido10817.jpg,ok
611,yawning_glasses4319.jpg,ok
612,yawning_noglasses3988.jpg,ok
613,nightglasses_corregido7748.jpg,ok
614,nightglasses_corregido7990.jpg,ok
615,yawning_night_noglasses8824.jpg,ok
616,sunglasses_corregido10951.jpg,ok
617,yawning_night_noglasses9427.jpg,ok
618,yawning_noglasses6844.jpg,ok
619,noglasses_corregido7462.jpg,ok
620,yawning_noglasses7298.jpg,ok
621,yawning_sunglasses2481.jpg,ok
622,glasses_corregido8280.jpg,ok
623,yawning_noglasses4007.jpg,ok
624,glasses_corregido7415.jpg,ok
625,yawning_night_noglasses7696.jpg,ok
626,glasses_corregido8172.jpg,ok
627,yawning_night_noglasses8818.jpg,ok
628,yawning_sunglasses3060.jpg,ok
629,night_noglasses_corregido11185.jpg,ok
630,glasses_corregido8173.jpg,ok
631,noglasses_corregido7264.jpg,ok
632,yawning_noglasses6833.jpg,ok
633,yawning_noglasses7905.jpg,ok
634,noglasses_corregido10326.jpg,ok
635,yawning_noglasses5651.jpg,ok
636,night_noglasses_corregido7513.jpg,ok
637,yawning_glasses2620.jpg,ok
638,yawning_glasses6553.jpg,ok
639,night_noglasses_corregido7639.jpg,ok
640,sunglasses_corregido8253.jpg,ok
641,noglasses_corregido8537.jpg,ok
642,glasses_corregido7620.jpg,ok
643,yawning_glasses9849.jpg,ok
644,yawning_noglasses7332.jpg,ok
645,yawning_noglasses8479.jpg,ok
646,night_noglasses_corregido7523.jpg,ok
647,yawning_sunglasses2474.jpg,ok
648,yawning_nightglasses7227.jpg,ok
649,glasses_corregido7413.jpg,ok
650,yawning_sunglasses6410.jpg,ok
651,yawning_sunglasses6990.jpg,ok
652,yawning_glasses2615.jpg,ok
653,yawning_noglasses8985.jpg,ok
654,yawning_night_noglasses8846.jpg,ok
655,yawning_nightglasses630.jpg,ok
656,yawning_noglasses1767.jpg,ok
657,yawning_glasses9294.jpg,ok
658,sunglasses_corregido8038.jpg,ok
659,night_noglasses_corregido8068.jpg,ok
660,yawning_nightglasses7791.jpg,ok
661,yawning_night_noglasses1633.jpg,ok
662,yawning_noglasses4522.jpg,ok
663,glasses_corregido10545.jpg,ok
664,yawning_nightglasses6692.jpg,ok
665,glasses_corregido7409.jpg,ok
666,yawning_night_noglasses2185.jpg,ok
667,night_noglasses_corregido7893.jpg,ok
668,glasses_corregido8855.jpg,ok
669,yawning_glasses9230.jpg,ok
670,night_noglasses_corregido8192.jpg,ok
671,noglasses_corregido8532.jpg,ok
672,yawning_glasses1465.jpg,ok
673,yawning_sunglasses1915.jpg,ok
674,night_noglasses_corregido7888.jpg,ok
675,yawning_noglasses1864.jpg,ok
676,yawning_glasses8668.jpg,ok
677,glasses_corregido7966.jpg,ok
678,noglasses_corregido10860.jpg,ok
679,yawning_noglasses8420.jpg,ok
680,yawning_glasses7560.jpg,ok
681,yawning_glasses6550.jpg,ok
682,sunglasses_corregido7587.jpg,ok
683,sunglasses_corregido7374.jpg,ok
684,yawning_nightglasses6129.jpg,ok
